step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
342,4280.5947265625,0.0,-10963.64453125,-10963.64453125,10963.6005859375,11018.615234375,11354.8515625,11422.0,11422.0,188.8859100341797,0.0,0.8676374554634094,0.003364050295203924,0.9236547946929932,-0.00012334961502347142,0.003228826215490699,-0.0001876047026598826,0.8659826517105103,1.131590723991394,0.03989662975072861
343,4293.10498046875,0.0,-10967.48828125,-10967.48828125,10967.4453125,11022.5078125,11355.0078125,11422.0,11422.0,187.53048706054688,0.0,0.868937075138092,0.00332879857160151,0.9249308705329895,-0.00011450054444139823,0.0032667506020516157,-0.00018824405560735613,0.8672657012939453,1.1230576038360596,0.04062116518616676
344,4305.61572265625,0.0,-10971.2783203125,-10971.2783203125,10971.234375,11026.3427734375,11355.0859375,11422.0,11422.0,186.1913604736328,0.0,0.8702183365821838,0.003295730333775282,0.9261757135391235,-0.00011197321873623878,0.0033028041943907738,-0.0001889653067337349,0.8685296177864075,1.114615797996521,0.04134783893823624
345,4318.1259765625,0.0,-10975.0126953125,-10975.0126953125,10974.970703125,11030.1201171875,11355.1640625,11422.0,11422.0,184.86827087402344,0.0,0.8714816570281982,0.0032647608313709497,0.9273903965950012,-0.00011241457104915753,0.0033394156489521265,-0.0001897466863738373,0.8697747588157654,1.1062648296356201,0.04208073392510414
346,4330.63671875,0.0,-10978.6943359375,-10978.6943359375,10978.65234375,11033.841796875,11355.2890625,11422.0,11422.0,183.56092834472656,0.0,0.8727273941040039,0.003235802985727787,0.9285761117935181,-0.000102663179859519,0.0033758459612727165,-0.0001905714743770659,0.8710020184516907,1.0980041027069092,0.042820364236831665
347,4343.14697265625,0.0,-10982.32421875,-10982.32421875,10982.28125,11037.5087890625,11355.3828125,11422.0,11422.0,182.26901245117188,0.0,0.8739561438560486,0.003208774607628584,0.9297336339950562,-0.00010490250861039385,0.0034130539279431105,-0.00019143598910886794,0.8722125887870789,1.0898332595825195,0.043563924729824066
348,4355.65771484375,0.0,-10985.90234375,-10985.90234375,10985.861328125,11041.12109375,11355.578125,11422.0,11422.0,180.99227905273438,0.0,0.875167965888977,0.003183589316904545,0.9308640360832214,-9.769714233698323e-05,0.0034522349014878273,-0.00019235639774706215,0.8734065294265747,1.0817515850067139,0.044315777719020844
349,4368.16796875,0.0,-10989.4306640625,-10989.4306640625,10989.388671875,11044.681640625,11355.7578125,11422.0,11422.0,179.73043823242188,0.0,0.8763635158538818,0.0031601665541529655,0.9319683313369751,-9.380546543980017e-05,0.0034906140062958,-0.00019335014803800732,0.8745859861373901,1.0737584829330444,0.0450698621571064
350,4380.6787109375,0.0,-10992.9091796875,-10992.9091796875,10992.8681640625,11048.1904296875,11355.828125,11422.0,11422.0,178.4832000732422,0.0,0.8775428533554077,0.003138422966003418,0.933047354221344,-9.381602285429835e-05,0.0035275770351290703,-0.0001944413234014064,0.8757500052452087,1.065853238105774,0.04581518843770027
351,4393.18896484375,0.0,-10996.3408203125,-10996.3408203125,10996.30078125,11051.6474609375,11355.96875,11422.0,11422.0,177.25033569335938,0.0,0.8787066340446472,0.003118279855698347,0.9341018199920654,-8.446884748991579e-05,0.0035663885064423084,-0.00019564840476959944,0.8768975734710693,1.0580352544784546,0.04655926302075386
352,4405.69970703125,0.0,-10999.724609375,-10999.724609375,10999.685546875,11055.0556640625,11356.1171875,11422.0,11422.0,176.03150939941406,0.0,0.8798550963401794,0.0030996554996818304,0.935132622718811,-8.700243779458106e-05,0.003605719655752182,-0.00019698147661983967,0.8780314326286316,1.05030357837677,0.047311823815107346
353,4418.2099609375,0.0,-11003.0625,-11003.0625,11003.0234375,11058.4140625,11356.3125,11422.0,11422.0,174.82652282714844,0.0,0.8809885382652283,0.0030824742279946804,0.9361404776573181,-8.300310582853854e-05,0.0036431204061955214,-0.00019842779147438705,0.8791522979736328,1.042657732963562,0.04806838184595108
354,4430.720703125,0.0,-11006.35546875,-11006.35546875,11006.31640625,11061.7255859375,11356.515625,11423.0,11423.0,173.63510131835938,0.0,0.8821071982383728,0.003066657343879342,0.9371260404586792,-7.921166252344847e-05,0.0036790661979466677,-0.00019996646733488888,0.8802598118782043,1.0350967645645142,0.04882097616791725
355,4443.2314453125,0.0,-11009.603515625,-11009.603515625,11009.5654296875,11064.9892578125,11356.625,11423.0,11423.0,172.45700073242188,0.0,0.8832114338874817,0.0030521282460540533,0.9380900859832764,-8.111465285765007e-05,0.003717143554240465,-0.00020157062681391835,0.8813554048538208,1.0276198387145996,0.04957135021686554
356,4455.74169921875,0.0,-11012.80859375,-11012.80859375,11012.76953125,11068.20703125,11356.7265625,11423.0,11423.0,171.29193115234375,0.0,0.884301483631134,0.003038812894374132,0.9390332102775574,-7.953283056849614e-05,0.0037550590932369232,-0.00020320761541370302,0.8824357390403748,1.0202261209487915,0.050322115421295166
357,4468.25244140625,0.0,-11015.970703125,-11015.970703125,11015.93359375,11071.37890625,11356.875,11423.0,11423.0,170.13970947265625,0.0,0.8853777647018433,0.003026639111340046,0.9399559497833252,-7.734498649369925e-05,0.0037928090896457434,-0.00020485073036979884,0.8835017681121826,1.0129146575927734,0.05107283592224121
358,4480.7626953125,0.0,-11019.091796875,-11019.091796875,11019.0537109375,11074.5068359375,11356.9453125,11423.0,11423.0,169.00006103515625,0.0,0.8864403963088989,0.003015532623976469,0.9408590197563171,-8.25807437649928e-05,0.003830666420981288,-0.0002064685832010582,0.8845541477203369,1.005684733390808,0.051825378090143204
359,4493.2734375,0.0,-11022.171875,-11022.171875,11022.134765625,11077.5908203125,11357.0859375,11425.0,11425.0,167.872802734375,0.0,0.8874897360801697,0.0030054242815822363,0.9417428970336914,-8.02239082986489e-05,0.0038689253851771355,-0.00020803710503969342,0.8855918645858765,0.9985353350639343,0.05257835611701012
360,4505.78369140625,0.0,-11025.2109375,-11025.2109375,11025.173828125,11080.6328125,11357.15625,11425.0,11425.0,166.75762939453125,0.0,0.8885259628295898,0.00299624539911747,0.942608118057251,-8.326083479914814e-05,0.003909213934093714,-0.0002095377421937883,0.8866150975227356,0.9914653897285461,0.05333075299859047
361,4518.29443359375,0.0,-11028.2109375,-11028.2109375,11028.1748046875,11083.6318359375,11357.328125,11426.0,11426.0,165.65438842773438,0.0,0.8895492553710938,0.0029879282228648663,0.943455159664154,-8.687465015100315e-05,0.003949846141040325,-0.0002109604683937505,0.8876245021820068,0.9844740033149719,0.05408652499318123
362,4530.8046875,0.0,-11031.173828125,-11031.173828125,11031.13671875,11086.58984375,11357.4296875,11426.0,11426.0,164.56283569335938,0.0,0.89055997133255,0.0029804063960909843,0.9442844986915588,-8.816811168799177e-05,0.003989569377154112,-0.0002122970763593912,0.8886225819587708,0.9775602221488953,0.054844316095113754
363,4543.3154296875,0.0,-11034.0966796875,-11034.0966796875,11034.060546875,11089.5068359375,11357.4921875,11426.0,11426.0,163.48275756835938,0.0,0.8915582299232483,0.002973616821691394,0.9451508522033691,-8.796345355222002e-05,0.004028544761240482,-0.00021352864860091358,0.889605700969696,0.9707229733467102,0.05559897422790527
364,4555.82568359375,0.0,-11036.984375,-11036.984375,11036.9482421875,11092.3837890625,11357.5859375,11426.0,11426.0,162.4139862060547,0.0,0.8925443887710571,0.0029674977995455265,0.9462247490882874,-9.586853411747143e-05,0.004069776274263859,-0.00021463099983520806,0.8905746936798096,0.9639613628387451,0.05635469779372215
365,4568.33642578125,0.0,-11039.833984375,-11039.833984375,11039.798828125,11095.2216796875,11357.6484375,11426.0,11426.0,161.3562774658203,0.0,0.893518328666687,0.0029619894921779633,0.9472713470458984,-9.099879389395937e-05,0.004110219422727823,-0.00021557956642936915,0.8915302753448486,0.9572742581367493,0.05712025985121727
366,4580.8466796875,0.0,-11042.6484375,-11042.6484375,11042.61328125,11098.021484375,11357.8828125,11426.0,11426.0,160.30946350097656,0.0,0.8944804668426514,0.0029570353217422962,0.9482912421226501,-9.818985563470051e-05,0.0041496059857308865,-0.0002163476892746985,0.8924744725227356,0.9506606459617615,0.057891447097063065
367,4593.357421875,0.0,-11045.4296875,-11045.4296875,11045.39453125,11100.783203125,11357.9609375,11426.0,11426.0,159.27333068847656,0.0,0.8954310417175293,0.0029525805730372667,0.9492855668067932,-9.836608660407364e-05,0.0041892011649906635,-0.00021691496658604592,0.8934077024459839,0.944119393825531,0.05866483226418495
368,4605.86767578125,0.0,-11048.1748046875,-11048.1748046875,11048.140625,11103.5078125,11358.0859375,11426.0,11426.0,158.24774169921875,0.0,0.8963700532913208,0.0029485742561519146,0.9502550363540649,-0.00010033298894995824,0.0042291851714253426,-0.00021726515842601657,0.894329309463501,0.9376495480537415,0.05944295972585678
369,4618.37841796875,0.0,-11050.88671875,-11050.88671875,11050.8515625,11106.1962890625,11358.359375,11426.0,11426.0,157.23248291015625,0.0,0.8972977995872498,0.0029449667781591415,0.9512004256248474,-0.00010440377081977203,0.004268113989382982,-0.000217377208173275,0.8952397108078003,0.9312499761581421,0.0602278970181942
370,4630.888671875,0.0,-11053.564453125,-11053.564453125,11053.53125,11108.849609375,11358.4453125,11426.0,11426.0,156.22738647460938,0.0,0.8982143402099609,0.0029417145997285843,0.9521226286888123,-0.00010795429261634126,0.004306497983634472,-0.00021724525140598416,0.8961402773857117,0.9249195456504822,0.061016809195280075
371,4643.3994140625,0.0,-11056.2109375,-11056.2109375,11056.1767578125,11111.466796875,11358.515625,11426.0,11426.0,155.23231506347656,0.0,0.8991197943687439,0.0029387748800218105,0.9530224204063416,-0.00010832916450453922,0.004346550442278385,-0.00021687865955755115,0.8970282077789307,0.9186571836471558,0.06180974468588829
372,4655.90966796875,0.0,-11058.8251953125,-11058.8251953125,11058.7919921875,11114.048828125,11358.5859375,11426.0,11426.0,154.2470703125,0.0,0.9000144600868225,0.0029361099004745483,0.9539005160331726,-0.00011562210420379415,0.004384470637887716,-0.00021629527327604592,0.8979024887084961,0.9124618172645569,0.06261076033115387
373,4668.42041015625,0.0,-11061.408203125,-11061.408203125,11061.375,11116.5986328125,11358.71875,11426.0,11426.0,153.2715606689453,0.0,0.9008983969688416,0.002933687996119261,0.954757571220398,-0.00011711767001543194,0.004423074424266815,-0.00021550821838900447,0.8987628817558289,0.90633225440979,0.06341686099767685
374,4680.9306640625,0.0,-11063.958984375,-11063.958984375,11063.927734375,11119.11328125,11358.875,11426.0,11426.0,152.30555725097656,0.0,0.9017716646194458,0.0029314777348190546,0.9555944800376892,-0.00012004645395791158,0.004460843745619059,-0.000214518207940273,0.8996124267578125,0.900267481803894,0.06422796845436096
375,4693.44140625,0.0,-11066.4814453125,-11066.4814453125,11066.44921875,11121.5966796875,11358.984375,11426.0,11426.0,151.34896850585938,0.0,0.9026345610618591,0.0029294576961547136,0.9564117193222046,-0.00012471851368900388,0.004498541820794344,-0.00021334155462682247,0.9004519581794739,0.8942663073539734,0.06504661589860916
376,4705.9521484375,0.0,-11068.974609375,-11068.974609375,11068.94140625,11124.046875,11359.15625,11426.0,11426.0,150.40164184570312,0.0,0.9034870862960815,0.0029276073910295963,0.9572099447250366,-0.0001234445080626756,0.004533367697149515,-0.00021199243201408535,0.9012806415557861,0.8883277177810669,0.06586936116218567
377,4718.46240234375,0.0,-11071.4375,-11071.4375,11071.4052734375,11126.4658203125,11359.2265625,11426.0,11426.0,149.46343994140625,0.0,0.9043292999267578,0.002925912383943796,0.9579898118972778,-0.00012826648890040815,0.004567813593894243,-0.0002104778541252017,0.9020972847938538,0.8824506402015686,0.06669558584690094
378,4730.97314453125,0.0,-11073.87109375,-11073.87109375,11073.83984375,11128.853515625,11359.3203125,11426.0,11426.0,148.53424072265625,0.0,0.905161440372467,0.0029243656899780035,0.9587517380714417,-0.00012784085993189365,0.004603378474712372,-0.00020880500960629433,0.9029033184051514,0.876633882522583,0.06752987951040268
379,4743.4833984375,0.0,-11076.2763671875,-11076.2763671875,11076.24609375,11131.2099609375,11359.46875,11426.0,11426.0,147.61390686035156,0.0,0.905983567237854,0.002922966144979,0.9594964385032654,-0.00012838067777920514,0.004635374061763287,-0.00020699405285995454,0.9036992192268372,0.8708764910697937,0.06837047636508942
380,4755.994140625,0.0,-11078.654296875,-11078.654296875,11078.6240234375,11133.544921875,11359.6015625,11426.0,11426.0,146.70233154296875,0.0,0.906795859336853,0.0029217167757451534,0.9602243304252625,-0.00013096390466671437,0.0046663591638207436,-0.00020506791770458221,0.9044848680496216,0.8651773929595947,0.0692131519317627
381,4768.50439453125,0.0,-11081.005859375,-11081.005859375,11080.974609375,11135.9892578125,11359.6875,11426.0,11426.0,145.79937744140625,0.0,0.9075982570648193,0.0029206282924860716,0.9609358906745911,-0.00013019073230680078,0.00469653494656086,-0.00020305941870901734,0.9052590727806091,0.8595354557037354,0.07005973160266876
382,4781.01513671875,0.0,-11083.3291015625,-11083.3291015625,11083.298828125,11138.4052734375,11359.765625,11426.0,11426.0,144.90496826171875,0.0,0.9083911180496216,0.002919717226177454,0.9616315364837646,-0.0001308428036281839,0.004728080704808235,-0.0002009936870308593,0.9060225486755371,0.8539498448371887,0.0709119588136673
383,4793.525390625,0.0,-11085.626953125,-11085.626953125,11085.595703125,11140.791015625,11359.953125,11426.0,11426.0,144.01898193359375,0.0,0.9091742634773254,0.0029190080240368843,0.962311863899231,-0.0001322548050666228,0.0047584897838532925,-0.0001989043812500313,0.906775951385498,0.8484194278717041,0.07176844775676727
384,4806.0361328125,0.0,-11087.8974609375,-11087.8974609375,11087.8671875,11143.1494140625,11360.0078125,11426.0,11426.0,143.1412811279297,0.0,0.90994793176651,0.0029185304883867502,0.9629769921302795,-0.0001306560297962278,0.00478816032409668,-0.00019681843696162105,0.9075196385383606,0.8429432511329651,0.072625532746315
385,4818.54638671875,0.0,-11090.142578125,-11090.142578125,11090.11328125,11145.4794921875,11360.109375,11426.0,11426.0,142.2718048095703,0.0,0.9107122421264648,0.0029183239676058292,0.9636275172233582,-0.00013447240053210407,0.004821126349270344,-0.0001947612763615325,0.90825355052948,0.8375203609466553,0.07348485291004181
386,4831.05712890625,0.0,-11092.361328125,-11092.361328125,11092.33203125,11147.7822265625,11360.28125,11426.0,11426.0,141.41043090820312,0.0,0.911467432975769,0.0029184333980083466,0.9642637968063354,-0.0001322447060374543,0.004851887468248606,-0.00019273564976174384,0.9089776277542114,0.8321499228477478,0.07434838265180588
387,4843.5673828125,0.0,-11094.556640625,-11094.556640625,11094.52734375,11150.056640625,11360.421875,11426.0,11426.0,140.55709838867188,0.0,0.9122132658958435,0.002918912097811699,0.9648860096931458,-0.00013573710748460144,0.0048822443932294846,-0.00019074458396062255,0.9096940159797668,0.826831042766571,0.07521038502454758
388,4856.078125,0.0,-11096.7275390625,-11096.7275390625,11096.69921875,11152.3056640625,11360.546875,11426.0,11426.0,139.711669921875,0.0,0.9129500985145569,0.002919820137321949,0.965494692325592,-0.00013535442121792585,0.004913387820124626,-0.0001887952530523762,0.910401463508606,0.8215628266334534,0.07606828957796097
389,4868.58837890625,0.0,-11098.873046875,-11098.873046875,11098.845703125,11154.52734375,11360.6953125,11426.0,11426.0,138.87408447265625,0.0,0.9136779308319092,0.0029212252702564,0.9660900235176086,-0.00013804917398374528,0.004945757333189249,-0.0001869012339739129,0.9111009836196899,0.8163444995880127,0.076925128698349
390,4881.09912109375,0.0,-11100.99609375,-11100.99609375,11100.96875,11156.724609375,11360.9375,11426.0,11426.0,138.04425048828125,0.0,0.9143968820571899,0.002923203632235527,0.9666723012924194,-0.00013861944898962975,0.004976825788617134,-0.00018507913046050817,0.9117947816848755,0.8111752867698669,0.07778115570545197
391,4893.609375,0.0,-11103.095703125,-11103.095703125,11103.0673828125,11158.89453125,11361.1875,11428.0,11428.0,137.2220916748047,0.0,0.9151070713996887,0.00292583997361362,0.9672418236732483,-0.0001413044228684157,0.005008053500205278,-0.00018335656204726547,0.9124826788902283,0.8060544729232788,0.07863230258226395
392,4906.1201171875,0.0,-11105.1708984375,-11105.1708984375,11105.142578125,11161.041015625,11361.3671875,11428.0,11428.0,136.40750122070312,0.0,0.9158086180686951,0.0029292262624949217,0.9677990078926086,-0.00014286613441072404,0.005039762705564499,-0.00018175279546994716,0.9131664037704468,0.8009812235832214,0.0794762372970581
